Patient ID: 3, Timestamp: 1715522481205, Label: ECG, Data: -0.42611021997476095
Patient ID: 33, Timestamp: 1715522490190, Label: ECG, Data: 0.21800054403272445
Patient ID: 32, Timestamp: 1715522490190, Label: ECG, Data: 0.07040979079401395
Patient ID: 10, Timestamp: 1715522490191, Label: ECG, Data: -0.49783992756698175
Patient ID: 7, Timestamp: 1715522490190, Label: ECG, Data: 0.48510460951889206
Patient ID: 37, Timestamp: 1715522490191, Label: ECG, Data: 0.17652750534461542
Patient ID: 20, Timestamp: 1715522490192, Label: ECG, Data: 0.7158300458552568
Patient ID: 42, Timestamp: 1715522490195, Label: ECG, Data: 0.17683752746627915
Patient ID: 6, Timestamp: 1715522490196, Label: ECG, Data: 0.36631617869026467
Patient ID: 4, Timestamp: 1715522490197, Label: ECG, Data: 0.09935204690177582
Patient ID: 16, Timestamp: 1715522490198, Label: ECG, Data: -0.31470915873531663
Patient ID: 49, Timestamp: 1715522490199, Label: ECG, Data: 0.27997210466781935
Patient ID: 46, Timestamp: 1715522490202, Label: ECG, Data: 0.28818179059073057
Patient ID: 5, Timestamp: 1715522490202, Label: ECG, Data: -0.2831208393783362
Patient ID: 1, Timestamp: 1715522490202, Label: ECG, Data: -0.27354363157618106
Patient ID: 3, Timestamp: 1715522490206, Label: ECG, Data: 0.7668455331052959
Patient ID: 44, Timestamp: 1715522490206, Label: ECG, Data: -0.37821954264109514
Patient ID: 13, Timestamp: 1715522490206, Label: ECG, Data: -0.15149877986700155
Patient ID: 30, Timestamp: 1715522490206, Label: ECG, Data: 0.4859362429838062
Patient ID: 29, Timestamp: 1715522490207, Label: ECG, Data: -0.04681287824631904
Patient ID: 27, Timestamp: 1715522490208, Label: ECG, Data: -0.281762550927689
Patient ID: 40, Timestamp: 1715522490209, Label: ECG, Data: -0.5674511448545256
Patient ID: 8, Timestamp: 1715522490210, Label: ECG, Data: -0.45241672627122864
Patient ID: 48, Timestamp: 1715522490210, Label: ECG, Data: 0.27572163572658864
Patient ID: 19, Timestamp: 1715522490211, Label: ECG, Data: -0.252950481413274
Patient ID: 23, Timestamp: 1715522490212, Label: ECG, Data: -0.558380167087796
Patient ID: 22, Timestamp: 1715522490213, Label: ECG, Data: 0.7137229507416715
Patient ID: 18, Timestamp: 1715522490214, Label: ECG, Data: -0.49970619023681934
Patient ID: 35, Timestamp: 1715522490214, Label: ECG, Data: 0.23630375463884948
Patient ID: 2, Timestamp: 1715522490214, Label: ECG, Data: -0.21280164823808023
Patient ID: 31, Timestamp: 1715522490214, Label: ECG, Data: -0.21563163130675742
Patient ID: 34, Timestamp: 1715522490214, Label: ECG, Data: 0.5385562715664339
Patient ID: 36, Timestamp: 1715522490214, Label: ECG, Data: -0.6119965662080983
Patient ID: 41, Timestamp: 1715522490214, Label: ECG, Data: 0.35360449244376885
Patient ID: 38, Timestamp: 1715522490214, Label: ECG, Data: 0.4638269866586701
Patient ID: 26, Timestamp: 1715522490214, Label: ECG, Data: -0.027652640694020285
Patient ID: 17, Timestamp: 1715522490215, Label: ECG, Data: -0.6022453433107422
Patient ID: 11, Timestamp: 1715522490215, Label: ECG, Data: 0.25633850110619455
Patient ID: 15, Timestamp: 1715522490215, Label: ECG, Data: -0.12439055936852697
Patient ID: 39, Timestamp: 1715522490214, Label: ECG, Data: 0.0018551170296797828
